name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
ev5_ec1_n17_s1_gs,34,0.23,5.24,5.256,3.4e-15,0.00489,2.56e-05,191.01562500000003,-1,-1,FAIL,
ev5_ec1_n16_s0,16,0.42,5.252,5.25,1.67e-15,0.00349,8.3e-06,420.48192771084337,-1,-1,FAIL,
ev4_ec4_n80_s1_gm,240,0.023,5.247,5.249,2.05e-15,0.0892,0.0015,59.46666666666667,-1,-1,FAIL,
ev6_ec1_n94_s2_gm,282,0.025,5.247,5.244,1.32e-15,0.121,0.00198,61.11111111111111,-1,-1,FAIL,
tri4_n100_gm,300,0.025,5.246,5.247,2.42e-15,0.147,0.00199,73.86934673366834,-1,-1,FAIL,
ev3_ec4_n26_s1_gs,52,0.425,5.244,5.233,3.35e-15,0.00523,2.47e-05,211.74089068825913,-1,-1,FAIL,
ev6_ec1_n98_s1_gs,196,0.335,5.229,5.228,1.05e-15,0.0436,0.000491,88.79837067209776,-1,-1,FAIL,
tri4_n95_gm,285,0.024,5.22,5.225,3.19e-15,0.131,0.00182,71.97802197802199,-1,-1,FAIL,
ev5_ec4_n26_s2,26,0.97,5.211,5.219,2.21e-15,0.00405,1.2e-05,337.5,-1,-1,FAIL,
ev3_ec4_n35_s2_gs,70,1.089,5.216,5.217,2.28e-14,0.00637,3.77e-05,168.9655172413793,-1,-1,FAIL,
ev3_ec1_n27_s1_gs,54,0.103,5.205,5.205,2.56e-15,0.00741,5.72e-05,129.54545454545453,-1,-1,FAIL,
ev6_ec1_n34_s0_gm,102,0.053,5.203,5.205,9.65e-16,0.019,0.000311,61.09324758842443,-1,-1,FAIL,
ev6_ec1_n93_s0,93,0.06,5.179,5.186,9.42e-16,0.0192,0.000236,81.35593220338983,-1,-1,FAIL,
ev5_ec4_n16_s3_gm,48,0.57,5.177,5.179,3.9e-15,0.00431,4.77e-05,90.35639412997902,-1,-1,FAIL,
ev3_ec1_n56_s3,56,0.11,5.179,5.172,2.22e-15,0.00761,6.12e-05,124.34640522875817,-1,-1,FAIL,
ev5_ec4_n27_s0,27,1.007,5.167,5.176,3.3e-15,0.00428,1.18e-05,362.7118644067796,-1,-1,FAIL,
ev8_ec1_n77_s1_gm,231,0.038,5.174,5.17,1.41e-15,0.0781,0.00174,44.88505747126437,-1,-1,FAIL,
ev6_ec1_n42_s1,42,0.177,5.149,5.168,9.69e-16,0.00633,5.19e-05,121.96531791907513,-1,-1,FAIL,
ev4_ec4_n88_s3_gm,264,0.025,5.158,5.153,1.82e-15,0.107,0.00178,60.1123595505618,-1,-1,FAIL,
ev5_ec1_n73_s3,73,0.083,5.153,5.158,2.1e-15,0.0112,8.51e-05,131.60987074030552,-1,-1,FAIL,
ev5_ec1_n7_s1_gm,21,0.32,5.157,5.144,2.15e-15,0.00382,1.38e-05,276.81159420289856,-1,-1,FAIL,
ev4_ec4_n96_s1_gm,288,0.018,5.15,5.153,1.37e-15,0.127,0.00208,61.057692307692314,-1,-1,FAIL,
ev6_ec1_n50_s2_gm,150,0.053,5.153,5.153,3.88e-15,0.0356,0.000613,58.075040783034254,-1,-1,FAIL,
ev3_ec1_n71_s1,71,0.091,5.138,5.147,2.43e-15,0.0105,0.000141,74.46808510638297,-1,-1,FAIL,
ev5_ec1_n78_s3,78,0.085,5.136,5.146,1.82e-15,0.0125,9.83e-05,127.1617497456765,-1,-1,FAIL,
tri3_n21_gm,63,0.143,5.143,5.144,2.25e-15,0.00879,0.000118,74.49152542372882,-1,-1,FAIL,
ev5_ec4_n7_s2,7,0.924,5.061,5.144,1.43e-15,0.00312,4.6e-06,678.2608695652174,-1,-1,FAIL,
ev3_ec4_n52_s0,52,0.521,5.135,5.136,2.5e-15,0.00635,8.2e-05,77.4390243902439,-1,-1,FAIL,
ev6_ec1_n17_s3_gs,34,0.379,5.119,5.127,8.92e-16,0.00427,2.4e-05,177.91666666666669,-1,-1,FAIL,
ev5_ec1_n28_s3,28,0.243,5.103,5.122,2.24e-15,0.00437,1.84e-05,237.5,-1,-1,FAIL,
ev3_ec1_n64_s0,64,0.1,5.106,5.114,1.74e-15,0.00938,0.000117,80.17094017094017,-1,-1,FAIL,
ev9_ec1_n15_s2_gs,30,0.316,5.113,5.092,1.54e-15,0.00415,3.01e-05,137.87375415282392,-1,-1,FAIL,
tri4_n56_gm,168,0.026,5.108,5.111,3.7e-15,0.0471,0.000702,67.09401709401709,-1,-1,FAIL,
ev3_ec1_n69_s0,69,0.095,5.109,5.103,2.27e-15,0.00998,7.64e-05,130.62827225130889,-1,-1,FAIL,
ev5_ec4_n50_s3,50,0.219,5.102,5.099,2.75e-15,0.00609,2.61e-05,233.33333333333331,-1,-1,FAIL,
ev5_ec4_n21_s3,21,0.805,5.086,5.091,1.77e-15,0.00376,8.06e-06,466.50124069478903,-1,-1,FAIL,
ev6_ec1_n11_s3,11,0.499,5.005,5.083,1.09e-15,0.00327,7.98e-06,409.77443609022555,-1,-1,FAIL,
ev9_ec1_n6_s0_gs,12,0.775,5.056,5.073,6.58e-16,0.00324,8.29e-06,390.832328106152,-1,-1,FAIL,
ev3_ec4_n74_s0_gs,148,0.678,5.065,5.062,2.11e-14,0.0168,0.000167,100.59880239520957,-1,-1,FAIL,
ev4_ec1_n96_s2_gm,288,0.018,5.062,5.056,1.07e-15,0.129,0.00201,64.17910447761194,-1,-1,FAIL,
ev6_ec1_n22_s3_gs,44,0.539,5.059,5.047,1.62e-15,0.00508,3.67e-05,138.41961852861039,-1,-1,FAIL,
ev5_ec4_n88_s1_gs,176,1.001,5.054,5.052,1.81e-14,0.0245,0.000288,85.06944444444444,-1,-1,FAIL,
ev6_ec1_n64_s0,64,0.086,5.039,5.054,8.97e-16,0.0109,0.000154,70.77922077922078,-1,-1,FAIL,
ev5_ec1_n28_s0,28,0.251,5.051,5.028,2.79e-15,0.00448,1.73e-05,258.9595375722543,-1,-1,FAIL,
ev5_ec4_n29_s2_gs,58,1.027,5.05,5.048,1.31e-14,0.00553,2.69e-05,205.57620817843866,-1,-1,FAIL,
ev5_ec1_n64_s3,64,0.114,5.048,5.037,2.22e-15,0.00946,0.000108,87.5925925925926,-1,-1,FAIL,
ev3_ec1_n74_s1,74,0.081,5.044,5.04,2.31e-15,0.0112,0.00014,80.0,-1,-1,FAIL,
ev6_ec1_n59_s3_gm,177,0.045,5.039,5.041,1.5e-15,0.0486,0.000833,58.34333733493397,-1,-1,FAIL,
tri4_n87_gm,261,0.021,5.024,5.027,4.94e-15,0.11,0.00155,70.96774193548387,-1,-1,FAIL,
ev5_ec4_n30_s2,30,0.909,5.023,5.01,1.69e-15,0.00433,1.3e-05,333.0769230769231,-1,-1,FAIL,
ev4_ec1_n70_s2_gm,210,0.03,5.02,5.018,7.55e-15,0.0698,0.00114,61.2280701754386,-1,-1,FAIL,
ev3_ec1_n41_s0_gm,123,0.056,5.014,5.016,2.4e-15,0.0251,0.000309,81.22977346278319,-1,-1,FAIL,
ev6_ec1_n39_s2_gm,117,0.061,5.011,5.015,2.38e-15,0.0227,0.00037,61.351351351351354,-1,-1,FAIL,
ev3_ec1_n16_s2_gs,32,0.944,4.986,5.011,3.22e-15,0.00396,2.43e-05,162.96296296296296,-1,-1,FAIL,
ev3_ec1_n15_s1,15,0.378,5.009,4.965,2.93e-15,0.00339,7.63e-06,444.2988204456094,-1,-1,FAIL,
ev5_ec1_n31_s1,31,0.208,4.991,5.002,2.7e-15,0.00451,3.43e-05,131.48688046647231,-1,-1,FAIL,
ev8_ec1_n8_s2_gm,24,0.343,4.974,5.001,2.17e-15,0.00387,2.12e-05,182.54716981132077,-1,-1,FAIL,
